id,title,img,size,price,reviews,rating
303794133,Swee! Microfiber Cloth Duster,//sg-live-01.slatic.net/p/631f3149ea136f26c38e5acf9f208ffe.jpg,1 per pack,2.50$,45,4.911111111111111
303330535,RedMart Antibacterial Wet Wipes - Case,//sg-live-01.slatic.net/p/88d8c25403e76eae474ffdd258933cba.jpg,24 Ã— 50 per pack,95.00$,6,5.0
303382285,RedMart Mint Antibacterial Body Wash,//sg-live-01.slatic.net/p/6901cd3c99adc809e1c3456543f04c2c.jpg,1 L,6.90$,105,4.771428571428571
303360903,RedMart Goat's Milk Body Wash,//sg-live-01.slatic.net/p/e0ed5defe97c0f0c5d901f8ca03e3e99.jpg,1 L,6.90$,137,4.817518248175182
303786971,RedMart Ginger White Tea Hand Wash Refill,//sg-live-01.slatic.net/p/b2d7212956c12df8d9faaa810308aa6a.jpg,500 ml,2.50$,395,4.815189873417721
303826113,RedMart Ocean Fragrance Hand Wash Refill,//sg-live-01.slatic.net/p/d96f194ac77bb4d71c3602b1b3c10da4.jpg,500 ml,2.50$,395,4.837974683544304
303418515,RedMart Super Soft Cotton Buds,//sg-live-01.slatic.net/p/3c361eb2e7fe29d8864b8a674e23965e.jpg,200 per pack,2.40$,438,4.566210045662101
301158977,RedMart White Tea And Ginger Handwash,//sg-live-01.slatic.net/p/14972c42ad009ba37065fbc62041c686.jpg,500 ml,2.90$,442,4.819004524886878
301168260,RedMart Anti-Bacterial Lavender Foaming Handwash,//sg-live-01.slatic.net/p/aad8111d59f706256fdba41421c410ac.jpg,250 ml,2.90$,598,4.787625418060201
301196125,RedMart Ocean Fragrance Handwash,//sg-live-01.slatic.net/p/f6c93051b240e948e66521022e8edea3.jpg,500 ml,2.90$,607,4.8665568369028005
303376345,RedMart Floral Fusion Body Scrub,//sg-live-01.slatic.net/p/33963cf2a4d3397a300e44490e8ef267.jpg,750 ml,6.90$,47,4.680851063829787
303410776,RedMart Super Soft Facial Cotton Pads,//sg-live-01.slatic.net/p/150eeee1488a7c40cf19523d21f3a6c9.jpg,70 per pack,4.20$,287,4.606271777003484
303436143,RedMart Pull-Up Pants XL - Case,//sg-live-01.slatic.net/p/e6a596f2565090b2e325b01af174ffb9.jpg,8 Ã— 24 per pack,74.00$,19,4.842105263157895
318264501,RedMart Canister Baby Wipes,//sg-live-01.slatic.net/p/1808d0b8c1c8c6edb84da793303b9fe3.jpg,200 per pack,4.95$,354,4.796610169491525
303430180,RedMart Pull-Up Pants XL,//sg-live-01.slatic.net/p/bd0aef70e3b83a8248de0ff82666db3a.jpg,24 per pack,10.40$,50,4.6
301188193,RedMart Gentle Care Baby Wipes,//sg-live-01.slatic.net/p/678e86a6ddd7db37cf2c2396b948a27b.jpg,80 per pack,2.90$,200,4.81
303440038,RedMart Baby Taped Diapers M - Case,//sg-live-01.slatic.net/p/a9e8c20d2c191d9cd333fe5edd564a98.jpg,4 Ã— 56 per pack,48.00$,10,4.3
303406871,RedMart Pull-Up Pants L,//sg-live-01.slatic.net/p/c2696ca196530449f65e1de93ad5df84.jpg,28 per pack,10.40$,25,4.6
303424301,RedMart Pull-Up Pants L - Case,//sg-live-01.slatic.net/p/01ebf058f1b8978edeaee7aec453f396.jpg,8 Ã— 28 per pack,74.00$,9,4.777777777777778
303424300,RedMart Baby Taped Diapers L - Case,//sg-live-01.slatic.net/p/3fbca49f82f6d2ce6b8b1d5bd0991573.jpg,4 Ã— 48 per pack,48.00$,14,4.285714285714286
303400963,RedMart Baby Taped Diapers M,//sg-live-01.slatic.net/p/41fb1b8e47dd63b1177152ffac21e40d.jpg,56 per pack,12.50$,23,4.260869565217392
303092295,RedMart Gentle Care Baby Wipes - Case,//sg-live-01.slatic.net/p/e99d9bbb9d07f014ae8546e2ecf7c6a5.jpg,24 Ã— 80 per pack,44.95$,479,4.837160751565762
301094902,RedMart Gentle Care Baby Wipes,//sg-live-01.slatic.net/p/f02addb0d2e655e106e6dffc83f0e92c.jpg,3 Ã— 80 per pack,7.50$,1470,4.897278911564626
303422341,RedMart Baby Taped Diapers L,//sg-live-01.slatic.net/p/273b34d6030b60b7c28d5155a18cedcf.jpg,48 per pack,12.50$,18,4.333333333333333
303610722,RedMart Gentle Care Baby Wipes Travel Pack,//sg-live-01.slatic.net/p/47072a1fc06fc824870a5a2c535919e3.jpg,3 Ã— 20 per pack,3.00$,329,4.875379939209727
303438097,RedMart Baby Taped Diapers XL,//sg-live-01.slatic.net/p/0d68cc15addef2138a051e0a1c95ccd3.jpg,40 per pack,13.00$,17,4.764705882352941
303434150,RedMart Baby Taped Diapers XL - Case,//sg-live-01.slatic.net/p/462a5f81c464db59d83530a819c37591.jpg,4 Ã— 40 per pack,48.00$,29,4.793103448275862
303304091,RedMart UHT Full Cream Australian Milk 1l - case,//sg-live-01.slatic.net/p/a971e0f5b65647ffcf713cb0fa9840d5.jpg,12 Ã— 1 L,20.40$,786,4.804071246819339
301170222,RedMart Coffee Beans,//sg-live-01.slatic.net/p/5d782729fc4913dec4629c47ac4ec78a.jpg,1 kg,17.00$,352,4.704545454545454
351524035,RedMart Organic Coconut Water - Case,//sg-live-01.slatic.net/p/b1d399113dc630423dc2845f0af2c5ac.jpg,12 Ã— 330 ml,17.95$,86,4.77906976744186
301194117,RedMart Ground Coffee,//sg-live-01.slatic.net/p/bf81699e7934e133546772da60260f95.jpg,250 g,6.00$,286,4.6223776223776225
304006421,RedMart Natural Coconut Water - Case,//sg-live-01.slatic.net/p/2d51b793cbc11d3680245fe9897d9865.jpg,12 Ã— 1 L,35.90$,147,4.6938775510204085
303818354,RedMart Sainte Marguerite Naturally Sparkling Mineral Water - Case,//sg-live-01.slatic.net/p/932cf50adda67b607abb672058cc4e1e.jpg,6 Ã— 1.25 L,9.00$,302,4.162251655629139
303990485,RedMart Nespresso Compatible Biodegradable Coffee Capsules - Lungo,//sg-live-01.slatic.net/p/213bbe36ba509a01f521326a703b9c53.jpg,10 Ã— 5.2 g,5.90$,26,3.1153846153846154
301102834,RedMart Pure Drinking Water - Case,//sg-live-01.slatic.net/p/e0b2f5933aaf8f253ce9726b2a95c9d8.jpg,24 Ã— 600 ml,6.25$,1438,4.8442280945758
304016171,RedMart Cocoa Powder,//sg-live-01.slatic.net/p/e95608ed1a9b1ed969c21c593fd72aae.jpg,250 g,5.90$,272,4.819852941176471
304004267,RedMart Nespresso Compatible Biodegradable Coffee Capsules - Kopi,//sg-live-01.slatic.net/p/aa07d6a1cbf0e995e00d1d29189552b0.jpg,10 Ã— 5.8 g,5.90$,32,3.625
351498710,RedMart Organic Coconut Water,//sg-live-01.slatic.net/p/9af76dc8b484b567eb6cd782a7e68ba5.jpg,330 ml,1.65$,50,4.76
304010320,RedMart Natural Coconut Water,//sg-live-01.slatic.net/p/9632caee2a4be8922db94d88ac02808e.jpg,1 L,3.25$,251,4.713147410358566
301112779,RedMart Pure Drinking Water - Case,//sg-live-01.slatic.net/p/84ead803ad837fe7cd9d08c88ea20d3a.jpg,12 Ã— 1.5 L,5.90$,3148,4.838945362134688
303304089,RedMart UHT Full Cream Australian Milk,//sg-live-01.slatic.net/p/e72e97ca62bd9c0a2dcdc95dc415f39c.jpg,1 L,1.70$,364,4.785714285714286
301092943,RedMart AIX Les Bains Natural Mineral Water,//sg-live-01.slatic.net/p/51acad3e8e582d70158234cc868fc0a4.jpg,6 Ã— 1.5 L,8.80$,317,4.854889589905363
304012186,RedMart Nespresso Compatible Biodegradable Coffee Capsules - Espresso,//sg-live-01.slatic.net/p/4df9c947f2ea9555177b86799f7d2d6b.jpg,10 Ã— 5.2 g,5.90$,30,3.8
303980688,Swee! 3 In 1 Instant Coffee,//sg-live-01.slatic.net/p/5b18e9b275d009df0b145682ffe88384.jpg,40 Ã— 20 g,4.95$,82,4.7682926829268295
301174232,RedMart Thai Hom Mali Rice,//sg-live-01.slatic.net/p/fe143dc68fe82d650f06d6bf166b9971.jpg,5 kg,13.15$,86,4.744186046511628
303292023,RedMart Dried Shrimp,//sg-live-01.slatic.net/p/96d2420513c2ecc42e9a60aa2a56f7ae.jpg,150 g,5.15$,307,4.827361563517916
303964988,RedMart Tuna Chunks In Sunflower Oil,//sg-live-01.slatic.net/p/29e807a13872cf0da59900464cc71435.jpg,160 g,2.00$,251,4.860557768924303
303256241,RedMart Organic Cold Pressed Extra Virgin Coconut Oil,//sg-live-01.slatic.net/p/0698efb7f27c54011cf55fa5d5a745ac.jpg,500 g,12.45$,205,4.770731707317073
303978667,RedMart Tuna Chunks In Spring Water,//sg-live-01.slatic.net/p/2d143b5e4842c14927ff127f347b246d.jpg,160 g,2.00$,200,4.82
303112526,RedMart Almond Flour,//sg-live-01.slatic.net/p/5a9b7f4e37a70768b7a3987abf46aca6.jpg,300 g,12.00$,201,4.791044776119403
301116014,RedMart Italian Peeled Plum Tomatoes,//sg-live-01.slatic.net/p/66112abf323bc79c5865ce5c4e039934.jpg,400 g,1.50$,1123,4.83793410507569
303694700,Swee! Superior Grade Light Soy Sauce,//sg-live-01.slatic.net/p/000ed6a3d257b1d50d010d3185b509a3.jpg,640 ml,2.60$,91,4.802197802197802
303682835,Swee! Superior Grade Dark Soy Sauce,//sg-live-01.slatic.net/p/360691fe4dd7154f66083e8b40af69c4.jpg,640 ml,2.60$,53,4.584905660377358
696874937,RedMart Plain (Dark) Chocolate Chips,//sg-live-01.slatic.net/p/9217f5ff6e7be3475b02fcac10402477.jpg,225 g,4.95$,65,4.953846153846154
303276392,RedMart Large Black Beans,//sg-live-01.slatic.net/p/5ed9cd1ebb39b3bde4038da68c565891.jpg,250 g,1.75$,158,4.905063291139241
303272639,RedMart Split Beans (Mung Dal),//sg-live-01.slatic.net/p/9eb0cfa6b0c1acd6b2a6c6778d00b8ad.jpg,500 g,2.80$,107,4.794392523364486
303988504,RedMart Extra Fine Caster Sugar,//sg-live-01.slatic.net/p/b691222750c20e7bae1bab4c86a20da1.jpg,800 g,2.25$,385,4.911688311688311
303562193,RedMart Organic White Quinoa,//sg-live-01.slatic.net/p/a2704cbb2c5558b52957e028a6c227f8.jpg,500 g,8.50$,162,4.87037037037037
303274521,RedMart Big Black Fungus,//sg-live-01.slatic.net/p/34fdfe46a61413ef897788f48c18dfbe.jpg,50 g,1.20$,128,4.6640625
303266748,RedMart Black Chinese Mushroom,//sg-live-01.slatic.net/p/76bc24e5c031a3c9c4b799bfb2114369.jpg,100 g,3.30$,328,4.804878048780488
301076954,RedMart Fine Grain Sugar,//sg-live-01.slatic.net/p/0f6af35826d8b80d4469f0966d3693a8.jpg,1 kg,1.50$,1147,4.897122929380994
301076948,RedMart Canola Oil 2L,//sg-live-01.slatic.net/p/f2fbd101d5d5790df69c8372a065a132.jpg,2 L,7.20$,188,4.930851063829787
303080664,RedMart Sunflower Cooking Oil,//sg-live-01.slatic.net/p/0aa7d7559a9ec9994a767f23b875c1ce.jpg,2 L,7.50$,325,4.741538461538462
303044951,RedMart Raisins,//sg-live-01.slatic.net/p/0d7d620207a5b4e2d2a166d72b0b6d8c.jpg,200 g,3.20$,127,4.826771653543307
303260822,RedMart Small Sago,//sg-live-01.slatic.net/p/d6dfec41e80d1d01da3ae18977624b52.jpg,250 g,0.90$,252,4.7896825396825395
303736290,RedMart Canola Oil 3L,//sg-live-01.slatic.net/p/1304de7583300e6c5d8fceeeaa5075cc.jpg,3 L,9.90$,228,4.8464912280701755
303086473,RedMart Premium Jasmine Brown Rice,//sg-live-01.slatic.net/p/e4a9fc5ec269c7e55b739c33b7b784e5.jpg,2 kg,5.90$,401,4.708229426433915
303976852,RedMart Super Fine Icing Sugar,//sg-live-01.slatic.net/p/0cf236ebe79ebf68ef37a8b921cf8d75.jpg,500 g,1.70$,308,4.847402597402597
303294006,RedMart Soy Beans,//sg-live-01.slatic.net/p/47b23777ad951162db3f5a622f659baf.jpg,500 g,1.35$,193,4.849740932642487
303710298,Swee! Premium Oyster Sauce,//sg-live-01.slatic.net/p/59547f7bfa89852ca57cbc70a75fbe64.jpg,510 g,3.25$,236,4.8008474576271185
303292021,RedMart Red Kidney Beans,//sg-live-01.slatic.net/p/e4cd1f68e3bdb417783e85acdaff1e3b.jpg,400 g,2.00$,93,4.78494623655914
303064310,RedMart Pitted Prunes,//sg-live-01.slatic.net/p/d28191a686d4992a82c6c74f8acb1f26.jpg,200 g,4.80$,44,4.7727272727272725
301162260,RedMart Italian Chopped Tomatoes,//sg-live-01.slatic.net/p/2fd0b3de7ec60c101a705c279ec60b88.jpg,400 g,1.50$,857,4.844807467911319
303274520,RedMart Big Raw Peanuts,//sg-live-01.slatic.net/p/331cbcbb64287e1ccedad9f3b832e021.jpg,300 g,1.85$,375,4.770666666666667
388358630,RedMart Raw Sugar,//sg-live-01.slatic.net/p/4a706aa50c8d1dc8a2ca288c976b5714.jpg,800 g,3.80$,40,4.925
303986658,RedMart Pure Olive Oil,//sg-live-01.slatic.net/p/19a832dfbbfe5b463c63d0cd8f99c53f.jpg,2 L,20.50$,375,4.824
303284112,RedMart Wolfberry,//sg-live-01.slatic.net/p/dfe9dd748a5bcf2fdd17e7fa060ff3c0.jpg,150 g,5.00$,142,4.802816901408451
303064311,RedMart Dried Pitted Apricots,//sg-live-01.slatic.net/p/7df4a0d4f24db97117a0e90d3ac2dd10.jpg,200 g,5.85$,71,4.549295774647887
303282194,RedMart Black Eye Bean,//sg-live-01.slatic.net/p/3fe899571231625e3a51d0f333457e60.jpg,250 g,1.30$,93,4.881720430107527
301196092,RedMart Extra Virgin Olive Oil,//sg-live-01.slatic.net/p/72e27e16b9b68dd50f2cf2c8c79095ee.jpg,1 L,13.50$,487,4.850102669404517
303290051,RedMart White Fungus,//sg-live-01.slatic.net/p/befbfece12070325c539c018ee1c4dc5.jpg,35 g,1.60$,152,4.743421052631579
304000205,RedMart Tuna Chunks In Olive Oil,//sg-live-01.slatic.net/p/389c939325414f73b28e1817d23682d1.jpg,160 g,2.40$,286,4.821678321678322
303074133,RedMart Cranberries,//sg-live-01.slatic.net/p/ea862f9a99194043edc010b8a8d7329e.jpg,200 g,6.00$,171,4.818713450292398
303552444,RedMart Organic Black Chia Seeds,//sg-live-01.slatic.net/p/c05f18e7cfc52e8834262cba749d6915.jpg,220 g,5.00$,255,4.858823529411764
303280308,RedMart Small Black Fungus,//sg-live-01.slatic.net/p/f640541bf85bf3301a8355bb40f16ae6.jpg,100 g,3.00$,170,4.805882352941176
303288091,RedMart Dried Chilli,//sg-live-01.slatic.net/p/d512c275c9b382efcd4800849b01d202.jpg,80 g,1.10$,307,4.879478827361564
303280309,RedMart Chinese Tea Flower Mushroom,//sg-live-01.slatic.net/p/83b18ab9f8b611e0bc2d5e538e94b2a3.jpg,100 g,5.65$,79,4.822784810126582
303290052,RedMart Split Fish (Ikan Bilis),//sg-live-01.slatic.net/p/fab7a9f38f3f6386b2a9fdc66770ca63.jpg,100 g,2.45$,237,4.7594936708860756
303322271,RedMart White Quinoa,//sg-live-01.slatic.net/p/edd8be88b07f2e63c87ad057a31c4abf.jpg,454 g,6.95$,106,4.811320754716981
696880946,RedMart White Chocolate Chips,//sg-live-01.slatic.net/p/5ded2c0a77039d1c96777f350981b2ab.jpg,225 g,4.95$,56,4.839285714285714
303264812,RedMart Red Beans,//sg-live-01.slatic.net/p/a80a250ab1bad1a4409e1098a8e05a08.jpg,500 g,2.25$,246,4.878048780487805
696926485,RedMart Milk Chocolate Chips,//sg-live-01.slatic.net/p/c5243386adab0664a6613cd4a4dcbaec.jpg,225 g,4.95$,59,4.610169491525424
304090552,RedMart Thai White Rice,//sg-live-01.slatic.net/p/b5280f4d38d19846d59cbfe38e4c5abf.jpg,5 kg,5.90$,607,4.686985172981878
303290050,RedMart Rock Sugar,//sg-live-01.slatic.net/p/f9ab0f123fcf3f24f9351c63c702169a.jpg,500 g,2.00$,355,4.881690140845071
303280305,RedMart Green Mung beans,//sg-live-01.slatic.net/p/596b8c34a6c02eeee7e7a3c9e2a55d54.jpg,500 g,2.05$,773,4.871927554980595
303272640,RedMart Candle Nuts,//sg-live-01.slatic.net/p/d61fdd2bc51d5ae805009cfd2fef5297.jpg,100 g,1.20$,88,4.840909090909091
303248991,RedMart Cinnamon Sticks,//sg-live-01.slatic.net/p/d460c0f9ea470c7405502c553117b1f1.jpg,50 g,1.35$,217,4.829493087557604
303264815,RedMart Star Anise,//sg-live-01.slatic.net/p/0dd079820229fd7323d711f53320e6c7.jpg,50 g,1.35$,236,4.927966101694915
303284108,RedMart Pearl Barley,//sg-live-01.slatic.net/p/de2aca3985a87c02a0eaca2daa4c9e11.jpg,500 g,1.50$,376,4.85904255319149
303278384,RedMart Skinless Raw Peanuts,//sg-live-01.slatic.net/p/048711a3fadc53b65cd44e1a0dc707e2.jpg,300 g,1.85$,157,4.840764331210191
304090535,Swee! Pure Sesame Oil,//sg-live-01.slatic.net/p/d391e4dc88563ca5c2f27ff9980f3d83.jpg,300 ml,3.90$,31,4.903225806451613
303296128,RedMart Vietnamese Jasmine Rice,//sg-live-01.slatic.net/p/b7d98fee42668098ab41ee2ee7cade54.jpg,5 kg,8.20$,403,4.769230769230769
327242461,RedMart Bi-Colour Sweet Corn,//sg-live-01.slatic.net/p/7bc95ab298781ae98ffd95c009680356.jpg,2 per pack,4.50$,343,4.778425655976676
417562138,RedMart Pumpkin Noodles,//sg-live-01.slatic.net/p/fb0ad311a007e451e74a7a0a5ff9e41a.jpg,300 g,4.50$,75,4.626666666666667
327262071,RedMart Traffic Light Capsicum Bell Peppers,//sg-live-01.slatic.net/p/c4f4f4f083fcbe90ee5a511ee3056d56.jpg,3 per pack,3.35$,1345,4.814126394052044
491802459,RedMart UK Maris Piper Potato,//sg-live-01.slatic.net/p/bdb0dadd187cc50755f73ac8eadd4cf9.jpg,1 kg,2.95$,145,4.475862068965517
721458741,RedMart Royal Gala Apples,//sg-live-01.slatic.net/p/8da0a63ace747bd493554090a2cf5f34.jpg,1 kg,4.35$,143,4.755244755244755
303654320,RedMart Green Apples,//sg-live-01.slatic.net/p/a39b5521a8ea44b13c8eec966c499092.jpg,600 g,2.99$,483,4.749482401656315
327266027,RedMart Green Zucchini,//sg-live-01.slatic.net/p/d06c560097867802aa1de677e9dc33c2.jpg,2 per pack,3.25$,432,4.775462962962963
303974837,RedMart Pink Lady Apples,//sg-live-01.slatic.net/p/db5ed7df4f95471bed8ac65542507f86.jpg,1 kg,6.50$,236,4.508474576271187
782106821,RedMart Australian Cauliflower 950g (plastic free packaging)),//sg-live-01.slatic.net/p/f29e29c15ac77f65bd5ad1ed48f59250.jpg,950 g,9.50$,20,5.0
327254349,RedMart Green Capsicum,//sg-live-01.slatic.net/p/f3a120e7d1b5a7be440364726e80ed03.jpg,1 per pack,1.30$,282,4.783687943262412
327232813,RedMart Round Brinjal,//sg-live-01.slatic.net/p/aa76ebda105d4686f20ba35cd168aa0e.jpg,300 g,1.60$,376,4.712765957446808
451232818,RedMart Fresh Tomato (Eat Me Keep Me),//sg-live-01.slatic.net/p/6c9676879caef4603d85358640881641.jpg,350 g,2.00$,226,4.792035398230088
327236655,RedMart Red Capsicum,//sg-live-01.slatic.net/p/4331580171d7bb7baa5c966e345d6bd0.jpg,1 per pack,1.45$,132,4.71969696969697
327250341,RedMart Japanese Cucumber,//sg-live-01.slatic.net/p/d7c9784b480270c0f49d8e7871c1230c.jpg,3 per pack,1.35$,3273,4.812098991750688
327248440,RedMart Chinese Celery Parsley,//sg-live-01.slatic.net/p/f4ff4d63a4fdd0e4b1577f521ad052b2.jpg,100 g,1.20$,451,4.720620842572062
304208580,RedMart Spanish White Flesh Nectarines,//sg-live-01.slatic.net/p/59c7c31f552fc8ec7120b3154cec4746.jpg,500 g,7.30$,276,4.344202898550725
440014939,RedMart Portobello Mushroom,//sg-live-01.slatic.net/p/c80c708dd10742c553582d120e4f5d45.jpg,250 g,4.20$,194,4.752577319587629
721442990,RedMart Organic Royal Gala Apples,//sg-live-01.slatic.net/p/6ff14820fd79f1a08faadc8bcd460370.jpg,500 g,5.00$,31,4.354838709677419
440010952,RedMart Swiss Brown Mushroom,//sg-live-01.slatic.net/p/19da5df773696bcf0e45c3c76366ff40.jpg,200 g,3.80$,270,4.785185185185185
491826153,RedMart UK White Onion,//sg-live-01.slatic.net/p/6348e8ded80da792ab296cc8c2742bb2.jpg,1 kg,2.95$,348,4.804597701149425
304204800,RedMart Spanish White Flesh Peaches,//sg-live-01.slatic.net/p/58089315b0485167d2f6c08010bcdeb5.jpg,500 g,7.30$,279,4.401433691756273
491800446,RedMart UK Red Onion,//sg-live-01.slatic.net/p/1944ce2a47f03ed03f4a284c53f49233.jpg,1 kg,2.95$,841,4.772889417360285
327250338,RedMart Eggplant Pearl,//sg-live-01.slatic.net/p/9e34a25e736996d1b4ac3d0ce8fe51fb.jpg,500 g,2.60$,1330,4.781203007518797
303998239,RedMart Australian Carrots,//sg-live-01.slatic.net/p/054b692d5c8dc07c5ee3f5191efc9552.jpg,500 g,0.95$,5226,4.818599311136625
417526789,RedMart Cauliflower Rice,//sg-live-01.slatic.net/p/4a0e7b955470da817b5297914cd2c361.jpg,300 g,4.50$,289,4.633217993079585
303748162,RedMart Red Seedless Grapes,//sg-live-01.slatic.net/p/19c8d624f4eafc3198ccf966820bfac1.jpg,500 g,4.45$,1003,4.694915254237288
301094802,RedMart Australian Cauliflower,//sg-live-01.slatic.net/p/c1794b9b6566cfb98a26df6b0033b601.jpg,450 g,7.00$,1530,4.6640522875817
491798533,RedMart UK White Round Cabbage,//sg-live-01.slatic.net/p/0025706f55b7fb6b6e3fdbbb7701da47.jpg,600 g,1.60$,95,4.568421052631579
417544558,RedMart Beetroot Noodles,//sg-live-01.slatic.net/p/a916e031f6259131f8994738f48f9159.jpg,200 g,4.00$,41,4.7317073170731705
491772883,RedMart British Red Round Cabbage,//sg-live-01.slatic.net/p/c8d97ff99d71937f36d0c8b00e08f3c8.jpg,600 g,2.95$,51,4.686274509803922
327238487,RedMart Sweet Crunchy (Mini Sweet Pepper),//sg-live-01.slatic.net/p/0b8511b5665150d832cc405174461c76.jpg,150 g,3.50$,720,4.825
303974834,RedMart Australian Carrots,//sg-live-01.slatic.net/p/3714dd824a36c9ac92bbe4e4e4c9355e.jpg,1 kg,1.85$,2347,4.866638261610567
327250337,RedMart Choko,//sg-live-01.slatic.net/p/e484c957c1ed87ad53aa6abdb409fd67.jpg,300 g,1.00$,404,4.853960396039604
303648503,RedMart Crisp Red Apple,//sg-live-01.slatic.net/p/80d1d0ff872645346903858d93d5eefc.jpg,600 g,3.00$,1445,4.683044982698962
301088922,RedMart Australian Broccoli,//sg-live-01.slatic.net/p/6709cacdd8f6ea0f36c2b430c29a3ab5.jpg,300 g,3.20$,6347,4.757995903576493
327246481,RedMart Yellow Capsicum,//sg-live-01.slatic.net/p/1300242ac26dd07b41db1cf1e72d0c9a.jpg,1 per pack,1.30$,147,4.625850340136054
304998291,RedMart Thai Pre-Cut Coconut,//sg-live-01.slatic.net/p/6df7441d697cf2333b34c5e6232e5ae5.jpg,1 per pack,3.25$,2550,4.669019607843137
303662240,RedMart Navel Orange,//sg-live-01.slatic.net/p/ebbaba909830884cf5fec2d35368be7d.jpg,850 g,3.95$,1250,4.7216
327242462,RedMart Thyme,//sg-live-01.slatic.net/p/1e6c5924ddc38891ae1412ec131e8f9d.jpg,30 g,1.75$,353,4.764872521246459
440066373,RedMart White Button Mushroom,//sg-live-01.slatic.net/p/4dec42c4c67f10fc61918b06ba5b6eee.jpg,200 g,3.40$,699,4.789699570815451
303632649,RedMart Packham Pear,//sg-live-01.slatic.net/p/2e503db1512e3ebadcf7a637b298f307.jpg,800 g,2.99$,752,4.662234042553192
303712992,RedMart Green Seedless Grapes,//sg-live-01.slatic.net/p/0d2f2b9fc09ae1e60ecc76bf3043e04b.jpg,500 g,4.45$,335,4.2656716417910445
417488957,RedMart Green Zucchini Noodles,//sg-live-01.slatic.net/p/407ad544d2c41a0a5b2e4249ec2d2e63.jpg,300 g,4.50$,283,4.69964664310954
327258066,RedMart English Cucumber,//sg-live-01.slatic.net/p/90953b97539a3c20b8e2ac7e327e5322.jpg,4 per pack,2.70$,433,4.856812933025404
304248970,RedMart USA Strawberries,//sg-live-01.slatic.net/p/0f57af6398cca59970646723a99ea743.jpg,250 g,6.80$,2126,4.563969896519285
303974835,Organic Australian Carrots,//sg-live-01.slatic.net/p/3495dc92c9e6a960e2571aa03457568a.jpg,500 g,4.90$,98,4.846938775510204
327264049,RedMart Cherry Tomato,//sg-live-01.slatic.net/p/3e15a45b83eadbdd7d4af886cb5c5a02.jpg,250 g,1.50$,1561,4.785393978219091
327248441,RedMart Yellow Zucchini,//sg-live-01.slatic.net/p/e30c992f6fabba71d1192a0d7a8e223a.jpg,2 per pack,3.00$,249,4.538152610441767
303280425,RedMart Biodegradable Bagasse Bowl 12oz - 20 PCS,//sg-live-01.slatic.net/p/e62e9872a529bf5e13b002c4de51b5bb.jpg,20 per pack,2.35$,43,4.883720930232558
304264728,Swee! (66CM X 48CM)Chrome Plated Bbq Grill Net,//sg-live-01.slatic.net/p/dfe1dcd3529d3b650b9c35dd79f5334e.jpg,1 per pack,5.50$,39,4.871794871794871
303268825,RedMart Biodegradable Round Plate 7  - 20 PCS,//sg-live-01.slatic.net/p/08924aaad39f88d28f0afa6d2f9eeb93.jpg,20 per pack,2.35$,74,4.851351351351352
303292175,RedMart Biodegradable Round Plate 9  - 20 PCS,//sg-live-01.slatic.net/p/0785c713a7d2755226510a29b463b906.jpg,20 per pack,4.80$,79,4.822784810126582
304254850,Swee! Aluminium Foil Tray (Large) - 52.5CM X 32.5CM,//sg-live-01.slatic.net/p/c557ace4a42f41d9cd9950c2580b164c.jpg,1 per pack,2.60$,29,4.758620689655173
304100479,RedMart Paper Cup 8oz - 20 PCS,//sg-live-01.slatic.net/p/724aaea28cd9ed41edc40e19a0c3cb72.jpg,20 per pack,2.40$,63,4.666666666666667
304250990,Swee! Aluminium Foil Tray (3 Piece Pack) - 32CM X 26.5CM,//sg-live-01.slatic.net/p/57fd81fa46edc6fa4a0c575cb6a399f4.jpg,3 per pack,2.50$,132,4.818181818181818
303266876,RedMart Medium Duty Clear Spoon 6 ,//sg-live-01.slatic.net/p/72d5ae02ae685648829dc67efef965d6.jpg,30 per pack,1.00$,38,4.7894736842105265
303262938,RedMart Medium Duty Clear Knife 6 ,//sg-live-01.slatic.net/p/74f28a2655a7818f6d33e7404a2e555d.jpg,30 per pack,1.20$,5,5.0
327860902,Swee! Disposable Microwave-Safe Food Container,//sg-live-01.slatic.net/p/86192bd7942b3a017b477670d8f78526.jpg,10 per pack,3.70$,140,4.857142857142857
340812023,RedMart Wooden Fork (30 PCS),//sg-live-01.slatic.net/p/62fbf3bdec7e184f5224f6c0fb75d062.jpg,30 per pack,3.50$,19,5.0
328504260,RedMart Paper Straws (FSC Certified),//sg-live-01.slatic.net/p/593ed08ef204def9ac5a25fabaac1438.jpg,25 per pack,2.30$,33,4.666666666666667
340812022,RedMart Wooden Spoon (30 PCS),//sg-live-01.slatic.net/p/fa235cad7be1341bef4fdd00e2cf42dd.jpg,30 per pack,3.50$,19,5.0
303892847,RedMart Grass Fed Beef Stir Fry Strips - Australia,//sg-live-01.slatic.net/p/d3482b6979fdaf52d95b5b0a4262c899.jpg,300 g,10.00$,407,4.759213759213759
326106755,RedMart Fresh Chicken Boneless Leg - Reared With Probiotic,//sg-live-01.slatic.net/p/11152500547f78239ae138804af3e760.jpg,300 g,4.20$,318,4.7924528301886795
303298458,RedMart Angus Diced Beef - Australia,//sg-live-01.slatic.net/p/39d6559d3ff1cd927c42c6d2a73b6a0d.jpg,500 g,17.00$,229,4.62882096069869
